Date,Time,Dryer Air Temperature,Cooler Air Temperature,Air Flow Rate,Wet Product Feed Rate,Product Inlet Temperature,Residence Time,Vacuum,Steam Pressure,Fan Speed,Product Density,Final Product Temp,Final Moisture (%H2O)
2026-08-04,10:01:25,177.074,24.676,24083.464,25.947,62.704,24.615,47.918,8.240,1327.808,,,
2026-08-04,10:01:30,177.285,24.677,24143.411,26.095,62.803,24.564,48.044,8.247,1326.688,,,
2026-08-04,10:01:35,177.399,24.677,24170.576,26.196,62.882,24.531,48.157,8.255,1325.564,,,
2026-08-04,10:01:40,177.344,24.678,24141.092,26.210,62.918,24.530,48.227,8.264,1324.474,,,
2026-08-04,10:01:45,177.133,24.679,24060.285,26.140,62.909,24.558,48.248,8.272,1323.451,,,
2026-08-04,10:01:50,176.862,24.680,23960.286,26.033,62.876,24.599,48.237,8.279,1322.530,,,
2026-08-04,10:01:55,176.659,24.680,23883.949,25.953,62.849,24.629,48.222,8.283,1321.740,,,
2026-08-04,10:02:00,176.618,24.681,23863.254,25.947,62.852,24.633,48.223,8.286,1321.109,,,
2026-08-04,10:02:05,176.755,24.682,23903.229,26.021,62.886,24.607,48.242,8.286,1320.657,,,
2026-08-04,10:02:10,176.994,24.683,23979.577,26.138,62.933,24.566,48.260,8.283,1320.401,,,
2026-08-04,10:02:15,177.211,24.683,24051.218,26.235,62.961,24.530,48.247,8.278,1320.352,,,
2026-08-04,10:02:20,177.293,24.684,24081.337,26.256,62.943,24.522,48.180,8.271,1320.512,,,
2026-08-04,10:02:25,177.200,24.685,24056.197,26.182,62.873,24.547,48.057,8.264,1320.881,,,
2026-08-04,10:02:30,176.980,24.686,23992.109,26.041,62.769,24.596,47.903,8.256,1321.449,,,
2026-08-04,10:02:35,176.749,24.686,23927.010,25.897,62.665,24.646,47.759,8.250,1322.203,,,
2026-08-04,10:02:40,176.631,24.687,23900.942,25.813,62.600,24.674,47.670,8.244,1323.121,,,
2026-08-04,10:02:45,176.692,24.688,23935.421,25.826,62.593,24.667,47.663,8.241,1324.180,,,
2026-08-04,10:02:50,176.910,24.688,24022.213,25.926,62.642,24.630,47.733,8.240,1325.349,,,
2026-08-04,10:02:55,177.185,24.689,24127.275,26.061,62.721,24.581,47.855,8.242,1326.597,,,
2026-08-04,10:03:00,177.390,24.690,24207.843,26.164,62.793,24.543,47.989,8.247,1327.889,,,
2026-08-04,10:03:05,177.433,24.691,24233.963,26.190,62.834,24.533,48.105,8.253,1329.187,,,
2026-08-04,10:03:10,177.311,24.691,24203.474,26.133,62.838,24.554,48.192,8.261,1330.457,,,
2026-08-04,10:03:15,177.103,24.692,24142.818,26.033,62.824,24.589,48.263,8.269,1331.662,,,
2026-08-04,10:03:20,176.935,24.693,24093.250,25.952,62.818,24.618,48.339,8.278,1332.768,,,
2026-08-04,10:03:25,176.913,24.694,24089.514,25.943,62.846,24.622,48.439,8.285,1333.746,,,
2026-08-04,10:03:30,177.066,24.694,24141.864,26.020,62.911,24.594,48.561,8.291,1334.568,,,
2026-08-04,10:03:35,177.336,24.695,24230.618,26.152,62.995,24.547,48.682,8.294,1335.213,,,
2026-08-04,10:03:40,177.601,24.696,24316.029,26.275,63.063,24.503,48.764,8.295,1335.662,,,
2026-08-04,10:03:45,177.741,24.697,24358.435,26.328,63.085,24.483,48.773,8.293,1335.907,,,
2026-08-04,10:03:50,177.694,24.697,24338.414,26.283,63.045,24.499,48.695,8.289,1335.941,,,
2026-08-04,10:03:55,177.494,24.698,24266.646,26.157,62.954,24.544,48.546,8.283,1335.766,,,
2026-08-04,10:04:00,177.244,24.699,24178.465,26.007,62.845,24.597,48.365,8.276,1335.391,,,
2026-08-04,10:04:05,177.073,24.700,24115.868,25.900,62.756,24.635,48.198,8.268,1334.829,,,
2026-08-04,10:04:10,177.062,24.700,24106.176,25.882,62.713,24.642,48.078,8.261,1334.100,,,
2026-08-04,10:04:15,177.209,24.701,24148.234,25.953,62.719,24.617,48.017,8.255,1333.228,,,
2026-08-04,10:04:20,177.428,24.702,24213.186,26.068,62.757,24.576,47.999,8.251,1332.242,,,
2026-08-04,10:04:25,177.591,24.703,24259.443,26.165,62.793,24.543,47.996,8.249,1331.174,,,
2026-08-04,10:04:30,177.601,24.703,24254.172,26.191,62.803,24.536,47.983,8.250,1330.058,,,
2026-08-04,10:04:35,177.434,24.704,24190.358,26.135,62.782,24.558,47.956,8.253,1328.932,,,
2026-08-04,10:04:40,177.160,24.705,24090.695,26.030,62.744,24.598,47.928,8.259,1327.832,,,
2026-08-04,10:04:45,176.902,24.705,23996.335,25.937,62.719,24.635,47.929,8.266,1326.793,,,
2026-08-04,10:04:50,176.777,24.706,23946.203,25.914,62.735,24.646,47.981,8.275,1325.848,,,
2026-08-04,10:04:55,176.836,24.707,23957.446,25.983,62.800,24.624,48.088,8.283,1325.030,,,
2026-08-04,10:05:00,177.040,24.708,24016.978,26.120,62.899,24.577,48.228,8.291,1324.365,,,
2026-08-04,10:05:05,177.277,24.708,24088.417,26.267,62.997,24.527,48.362,8.297,1323.875,,,
2026-08-04,10:05:10,177.422,24.709,24130.878,26.355,63.058,24.496,48.446,8.302,1323.579,,,
2026-08-04,10:05:15,177.399,24.710,24120.015,26.348,63.060,24.500,48.454,8.303,1323.487,,,
2026-08-04,10:05:20,177.222,24.711,24060.556,26.250,63.005,24.535,48.390,8.303,1323.605,,,
2026-08-04,10:05:25,176.984,24.711,23983.946,26.111,62.920,24.584,48.280,8.300,1323.932,,,
2026-08-04,10:05:30,176.813,24.712,23932.280,25.999,62.840,24.623,48.165,8.294,1324.461,,,
2026-08-04,10:05:35,176.803,24.713,23936.743,25.963,62.794,24.634,48.080,8.287,1325.179,,,
2026-08-04,10:05:40,176.969,24.714,24001.555,26.014,62.790,24.613,48.037,8.280,1326.066,,,
2026-08-04,10:05:45,177.236,24.714,24101.634,26.116,62.813,24.574,48.027,8.272,1327.098,,,
2026-08-04,10:05:50,177.479,24.715,24195.159,26.208,62.835,24.539,48.025,8.266,1328.248,,,
2026-08-04,10:05:55,177.587,24.716,24244.649,26.234,62.830,24.528,48.008,8.261,1329.482,,,
2026-08-04,10:06:00,177.517,24.717,24235.795,26.175,62.790,24.547,47.973,8.258,1330.767,,,
2026-08-04,10:06:05,177.320,24.717,24184.443,26.058,62.730,24.587,47.936,8.258,1332.067,,,
2026-08-04,10:06:10,177.111,24.718,24128.187,25.943,62.681,24.627,47.929,8.260,1333.345,,,
2026-08-04,10:06:15,177.012,24.719,24106.853,25.891,62.676,24.645,47.983,8.265,1334.565,,,
2026-08-04,10:06:20,177.091,24.720,24141.869,25.936,62.728,24.629,48.109,8.272,1335.694,,,
2026-08-04,10:06:25,177.323,24.720,24225.039,26.064,62.828,24.583,48.291,8.280,1336.699,,,
2026-08-04,10:06:30,177.608,24.721,24322.475,26.220,62.945,24.528,48.491,8.288,1337.554,,,
2026-08-04,10:06:35,177.816,24.722,24391.680,26.336,63.040,24.487,48.660,8.297,1338.235,,,
2026-08-04,10:06:40,177.857,24.723,24403.060,26.363,63.084,24.478,48.763,8.304,1338.724,,,
2026-08-04,10:06:45,177.725,24.723,24354.902,26.298,63.073,24.502,48.790,8.309,1339.009,,,
2026-08-04,10:06:50,177.500,24.724,24274.163,26.180,63.024,24.545,48.755,8.312,1339.085,,,
2026-08-04,10:06:55,177.306,24.725,24202.672,26.074,62.970,24.584,48.691,8.312,1338.951,,,
2026-08-04,10:07:00,177.250,24.725,24175.787,26.035,62.939,24.598,48.628,8.310,1338.615,,,
2026-08-04,10:07:05,177.364,24.726,24204.406,26.079,62.942,24.582,48.580,8.305,1338.088,,,
2026-08-04,10:07:10,177.589,24.727,24269.505,26.179,62.965,24.547,48.536,8.299,1337.390,,,
2026-08-04,10:07:15,177.807,24.728,24331.994,26.276,62.981,24.512,48.474,8.292,1336.544,,,
2026-08-04,10:07:20,177.898,24.728,24352.856,26.311,62.964,24.500,48.372,8.284,1335.578,,,
2026-08-04,10:07:25,177.806,24.729,24313.283,26.256,62.901,24.520,48.226,8.277,1334.523,,,
2026-08-04,10:07:30,177.562,24.730,24224.527,26.131,62.807,24.566,48.056,8.271,1333.414,,,
2026-08-04,10:07:35,177.276,24.731,24122.434,25.993,62.714,24.617,47.902,8.268,1332.286,,,
2026-08-04,10:07:40,177.076,24.731,24049.438,25.907,62.657,24.649,47.805,8.266,1331.177,,,
2026-08-04,10:07:45,177.047,24.732,24033.208,25.916,62.661,24.648,47.791,8.268,1330.122,,,
2026-08-04,10:07:50,177.186,24.733,24072.829,26.018,62.723,24.614,47.859,8.272,1329.156,,,
2026-08-04,10:07:55,177.406,24.734,24139.573,26.166,62.818,24.563,47.979,8.278,1328.309,,,
2026-08-04,10:08:00,177.582,24.734,24191.851,26.292,62.909,24.520,48.110,8.285,1327.611,,,
2026-08-04,10:08:05,177.612,24.735,24196.701,26.343,62.965,24.504,48.215,8.294,1327.084,,,
2026-08-04,10:08:10,177.475,24.736,24146.843,26.303,62.975,24.521,48.275,8.302,1326.747,,,
2026-08-04,10:08:15,177.235,24.737,24064.581,26.204,62.952,24.558,48.300,8.310,1326.613,,,
2026-08-04,10:08:20,177.016,24.737,23990.551,26.107,62.925,24.594,48.313,8.316,1326.689,,,
2026-08-04,10:08:25,176.932,24.738,23963.061,26.069,62.921,24.608,48.338,8.319,1326.974,,,
2026-08-04,10:08:30,177.032,24.739,23998.554,26.116,62.950,24.591,48.386,8.321,1327.463,,,
2026-08-04,10:08:35,177.276,24.739,24083.175,26.224,63.002,24.551,48.442,8.320,1328.143,,,
2026-08-04,10:08:40,177.549,24.740,24179.739,26.338,63.048,24.509,48.477,8.316,1328.997,,,
2026-08-04,10:08:45,177.726,24.741,24246.551,26.395,63.056,24.486,48.463,8.310,1330.002,,,
2026-08-04,10:08:50,177.732,24.742,24258.477,26.359,63.011,24.497,48.386,8.303,1331.130,,,
2026-08-04,10:08:55,177.578,24.742,24219.515,26.239,62.920,24.537,48.259,8.296,1332.350,,,
2026-08-04,10:09:00,177.359,24.743,24160.453,26.087,62.813,24.589,48.120,8.288,1333.627,,,
2026-08-04,10:09:05,177.203,24.744,24122.836,25.972,62.730,24.628,48.012,8.282,1334.926,,,
2026-08-04,10:09:10,177.205,24.745,24137.422,25.943,62.698,24.636,47.973,8.277,1336.210,,,
2026-08-04,10:09:15,177.380,24.745,24208.139,26.011,62.725,24.610,48.010,8.275,1337.444,,,
2026-08-04,10:09:20,177.653,24.746,24309.754,26.138,62.794,24.563,48.107,8.276,1338.593,,,
2026-08-04,10:09:25,177.899,24.747,24400.445,26.260,62.869,24.519,48.227,8.278,1339.624,,,
2026-08-04,10:09:30,178.008,24.747,24442.865,26.318,62.922,24.498,48.337,8.284,1340.510,,,
2026-08-04,10:09:35,177.936,24.748,24422.971,26.291,62.937,24.508,48.416,8.291,1341.227,,,
2026-08-04,10:09:40,177.734,24.749,24356.996,26.201,62.924,24.541,48.470,8.299,1341.755,,,
2026-08-04,10:09:45,177.516,24.750,24283.017,26.105,62.910,24.577,48.519,8.307,1342.081,,,
2026-08-04,10:09:50,177.404,24.750,24241.425,26.064,62.921,24.593,48.587,8.315,1342.198,,,
2026-08-04,10:09:55,177.465,24.751,24254.275,26.109,62.971,24.578,48.680,8.322,1342.105,,,
2026-08-04,10:10:00,177.674,24.752,24314.037,26.226,63.050,24.538,48.784,8.327,1341.808,,,
2026-08-04,10:10:05,177.929,24.753,24387.507,26.362,63.128,24.490,48.866,8.329,1341.317,,,
2026-08-04,10:10:10,178.103,24.753,24432.874,26.451,63.171,24.459,48.888,8.329,1340.651,,,
2026-08-04,10:10:15,178.106,24.754,24421.216,26.448,63.156,24.462,48.825,8.326,1339.831,,,
2026-08-04,10:10:20,177.933,24.755,24351.458,26.350,63.081,24.498,48.684,8.321,1338.886,,,
2026-08-04,10:10:25,177.664,24.755,24251.151,26.202,62.973,24.551,48.493,8.315,1337.845,,,
2026-08-04,10:10:30,177.428,24.756,24162.658,26.071,62.870,24.599,48.300,8.307,1336.743,,,
2026-08-04,10:10:35,177.331,24.757,24121.808,26.015,62.804,24.619,48.145,8.300,1335.616,,,
2026-08-04,10:10:40,177.409,24.758,24139.887,26.052,62.789,24.607,48.050,8.293,1334.499,,,
2026-08-04,10:10:45,177.605,24.758,24198.176,26.155,62.814,24.571,48.009,8.287,1333.430,,,
2026-08-04,10:10:50,177.802,24.759,24257.794,26.265,62.852,24.532,47.998,8.284,1332.442,,,
2026-08-04,10:10:55,177.882,24.760,24279.833,26.322,62.872,24.513,47.991,8.284,1331.568,,,
2026-08-04,10:11:00,177.789,24.760,24245.485,26.296,62.860,24.524,47.972,8.285,1330.837,,,
2026-08-04,10:11:05,177.555,24.761,24165.894,26.203,62.824,24.559,47.950,8.290,1330.274,,,
2026-08-04,10:11:10,177.290,24.762,24076.684,26.096,62.790,24.599,47.950,8.296,1329.897,,,
2026-08-04,10:11:15,177.119,24.763,24019.957,26.039,62.789,24.621,47.999,8.304,1329.721,,,
2026-08-04,10:11:20,177.127,24.763,24022.939,26.071,62.837,24.612,48.109,8.312,1329.753,,,
2026-08-04,10:11:25,177.309,24.764,24084.178,26.187,62.930,24.571,48.268,8.321,1329.996,,,
2026-08-04,10:11:30,177.575,24.765,24174.320,26.339,63.038,24.518,48.441,8.328,1330.444,,,
2026-08-04,10:11:35,177.799,24.765,24251.079,26.459,63.123,24.475,48.582,8.334,1331.086,,,
2026-08-04,10:11:40,177.876,24.766,24280.746,26.494,63.156,24.462,48.655,8.337,1331.906,,,
2026-08-04,10:11:45,177.782,24.767,24255.267,26.430,63.129,24.484,48.650,8.338,1332.882,,,
2026-08-04,10:11:50,177.581,24.768,24196.171,26.301,63.058,24.529,48.583,8.336,1333.987,,,
2026-08-04,10:11:55,177.394,24.768,24143.349,26.172,62.977,24.573,48.492,8.332,1335.190,,,
2026-08-04,10:12:00,177.336,24.769,24134.414,26.103,62.920,24.596,48.412,8.326,1336.457,,,
2026-08-04,10:12:05,177.455,24.770,24185.198,26.121,62.903,24.586,48.367,8.319,1337.754,,,
2026-08-04,10:12:10,177.709,24.770,24281.339,26.209,62.920,24.552,48.355,8.311,1339.043,,,
2026-08-04,10:12:15,177.988,24.771,24385.270,26.312,62.946,24.513,48.354,8.304,1340.289,,,
2026-08-04,10:12:20,178.164,24.772,24455.056,26.368,62.952,24.490,48.339,8.298,1341.456,,,
2026-08-04,10:12:25,178.165,24.772,24465.472,26.341,62.923,24.498,48.299,8.294,1342.512,,,
2026-08-04,10:12:30,178.002,24.773,24420.574,26.240,62.864,24.533,48.242,8.292,1343.429,,,
2026-08-04,10:12:35,177.772,24.774,24351.361,26.114,62.803,24.577,48.198,8.293,1344.180,,,
2026-08-04,10:12:40,177.601,24.775,24299.727,26.030,62.772,24.608,48.200,8.296,1344.746,,,
2026-08-04,10:12:45,177.588,24.775,24296.902,26.034,62.797,24.607,48.271,8.302,1345.112,,,
2026-08-04,10:12:50,177.744,24.776,24347.393,26.132,62.876,24.573,48.407,8.309,1345.270,,,
2026-08-04,10:12:55,177.998,24.777,24426.627,26.285,62.988,24.520,48.578,8.317,1345.218,,,
2026-08-04,10:13:00,178.223,24.777,24493.495,26.424,63.093,24.472,48.738,8.326,1344.960,,,
2026-08-04,10:13:05,178.308,24.778,24511.397,26.491,63.157,24.450,48.846,8.333,1344.505,,,
2026-08-04,10:13:10,178.211,24.779,24467.041,26.461,63.165,24.463,48.881,8.340,1343.871,,,
2026-08-04,10:13:15,177.980,24.779,24377.389,26.359,63.127,24.502,48.848,8.344,1343.079,,,
2026-08-04,10:13:20,177.732,24.780,24281.208,26.242,63.071,24.545,48.775,8.346,1342.155,,,
2026-08-04,10:13:25,177.587,24.781,24219.522,26.173,63.028,24.572,48.696,8.345,1341.130,,,
2026-08-04,10:13:30,177.613,24.782,24214.939,26.187,63.018,24.568,48.630,8.342,1340.036,,,
2026-08-04,10:13:35,177.788,24.782,24260.399,26.272,63.035,24.539,48.578,8.337,1338.910,,,
2026-08-04,10:13:40,178.011,24.783,24323.073,26.378,63.058,24.501,48.520,8.330,1337.787,,,
2026-08-04,10:13:45,178.155,24.784,24361.423,26.444,63.055,24.478,48.432,8.322,1336.705,,,
2026-08-04,10:13:50,178.133,24.784,24346.697,26.425,63.009,24.485,48.302,8.315,1335.697,,,
2026-08-04,10:13:55,177.940,24.785,24277.886,26.322,62.923,24.523,48.139,8.308,1334.797,,,
2026-08-04,10:14:00,177.660,24.786,24182.503,26.179,62.823,24.574,47.978,8.303,1334.034,,,
2026-08-04,10:14:05,177.421,24.786,24102.772,26.063,62.747,24.616,47.861,8.301,1333.434,,,
2026-08-04,10:14:10,177.333,24.787,24074.282,26.030,62.723,24.629,47.823,8.300,1333.017,,,
2026-08-04,10:14:15,177.428,24.788,24107.988,26.097,62.763,24.606,47.875,8.303,1332.799,,,
2026-08-04,10:14:20,177.651,24.788,24184.751,26.233,62.849,24.559,47.997,8.307,1332.788,,,
2026-08-04,10:14:25,177.884,24.789,24265.187,26.375,62.947,24.509,48.151,8.314,1332.988,,,
2026-08-04,10:14:30,178.007,24.790,24309.817,26.459,63.022,24.479,48.294,8.322,1333.394,,,
2026-08-04,10:14:35,177.961,24.790,24299.202,26.454,63.054,24.482,48.400,8.331,1333.997,,,
2026-08-04,10:14:40,177.778,24.791,24243.806,26.373,63.046,24.512,48.465,8.339,1334.782,,,
2026-08-04,10:14:45,177.562,24.792,24178.548,26.269,63.022,24.549,48.509,8.346,1335.728,,,
2026-08-04,10:14:50,177.440,24.792,24144.811,26.204,63.012,24.572,48.557,8.351,1336.808,,,
2026-08-04,10:14:55,177.492,24.793,24169.116,26.218,63.034,24.566,48.623,8.354,1337.993,,,
2026-08-04,10:15:00,177.711,24.794,24249.340,26.308,63.085,24.532,48.703,8.354,1339.249,,,
2026-08-04,10:15:05,178.007,24.794,24355.514,26.430,63.142,24.487,48.771,8.352,1340.541,,,
2026-08-04,10:15:10,178.251,24.795,24444.816,26.517,63.173,24.453,48.794,8.347,1341.834,,,
2026-08-04,10:15:15,178.340,24.796,24483.105,26.521,63.152,24.450,48.750,8.341,1343.090,,,
2026-08-04,10:15:20,178.249,24.796,24462.016,26.430,63.079,24.480,48.642,8.333,1344.274,,,
2026-08-04,10:15:25,178.042,24.797,24402.899,26.283,62.973,24.530,48.496,8.326,1345.354,,,
2026-08-04,10:15:30,177.843,24.798,24345.612,26.145,62.874,24.577,48.359,8.319,1346.299,,,
2026-08-04,10:15:35,177.765,24.798,24327.888,26.076,62.817,24.600,48.271,8.313,1347.083,,,
2026-08-04,10:15:40,177.861,24.799,24365.823,26.106,62.817,24.588,48.255,8.309,1347.686,,,
2026-08-04,10:15:45,178.090,24.800,24445.460,26.215,62.867,24.549,48.303,8.308,1348.092,,,
2026-08-04,10:15:50,178.341,24.800,24529.760,26.345,62.939,24.502,48.388,8.309,1348.291,,,
2026-08-04,10:15:55,178.489,24.801,24577.426,26.432,62.998,24.472,48.474,8.313,1348.280,,,
2026-08-04,10:16:00,178.461,24.802,24563.949,26.438,63.022,24.472,48.534,8.319,1348.061,,,
2026-08-04,10:16:05,178.271,24.802,24494.157,26.367,63.013,24.499,48.566,8.327,1347.643,,,
2026-08-04,10:16:10,178.014,24.803,24399.849,26.265,62.992,24.538,48.586,8.335,1347.042,,,
2026-08-04,10:16:15,177.818,24.804,24323.711,26.196,62.987,24.565,48.619,8.344,1346.278,,,
2026-08-04,10:16:20,177.779,24.804,24297.737,26.207,63.019,24.564,48.682,8.351,1345.377,,,
2026-08-04,10:16:25,177.911,24.805,24327.140,26.301,63.089,24.533,48.770,8.357,1344.368,,,
2026-08-04,10:16:30,178.140,24.806,24387.971,26.439,63.172,24.486,48.854,8.361,1343.284,,,
2026-08-04,10:16:35,178.342,24.806,24439.650,26.556,63.233,24.446,48.896,8.362,1342.160,,,
2026-08-04,10:16:40,178.404,24.807,24445.994,26.594,63.243,24.434,48.865,8.361,1341.032,,,
2026-08-04,10:16:45,178.284,24.807,24394.007,26.532,63.192,24.457,48.754,8.357,1339.937,,,
2026-08-04,10:16:50,178.034,24.808,24300.827,26.398,63.094,24.506,48.581,8.351,1338.910,,,
2026-08-04,10:16:55,177.768,24.809,24205.271,26.252,62.985,24.559,48.390,8.344,1337.984,,,
2026-08-04,10:17:00,177.611,24.809,24148.295,26.161,62.902,24.591,48.225,8.337,1337.191,,,
2026-08-04,10:17:05,177.630,24.810,24152.326,26.161,62.867,24.591,48.116,8.329,1336.555,,,
2026-08-04,10:17:10,177.804,24.811,24210.022,26.243,62.879,24.562,48.069,8.323,1336.099,,,
2026-08-04,10:17:15,178.034,24.811,24288.181,26.357,62.915,24.521,48.065,8.319,1335.838,,,
2026-08-04,10:17:20,178.193,24.812,24344.811,26.440,62.945,24.491,48.075,8.316,1335.784,,,
2026-08-04,10:17:25,178.194,24.813,24350.638,26.446,62.946,24.489,48.080,8.317,1335.940,,,
2026-08-04,10:17:30,178.033,24.813,24304.078,26.373,62.917,24.516,48.077,8.319,1336.304,,,
2026-08-04,10:17:35,177.791,24.814,24232.024,26.263,62.880,24.556,48.087,8.325,1336.868,,,
2026-08-04,10:17:40,177.597,24.814,24176.055,26.178,62.864,24.586,48.136,8.332,1337.617,,,
2026-08-04,10:17:45,177.556,24.815,24171.096,26.172,62.894,24.589,48.246,8.340,1338.531,,,
2026-08-04,10:17:50,177.701,24.816,24227.442,26.258,62.975,24.558,48.413,8.348,1339.584,,,
2026-08-04,10:17:55,177.974,24.816,24325.304,26.404,63.085,24.506,48.610,8.356,1340.749,,,
2026-08-04,10:18:00,178.252,24.817,24424.682,26.546,63.189,24.455,48.791,8.363,1341.992,,,
2026-08-04,10:18:05,178.415,24.818,24485.525,26.620,63.251,24.427,48.915,8.367,1343.279,,,
2026-08-04,10:18:10,178.402,24.818,24487.890,26.596,63.251,24.435,48.958,8.370,1344.573,,,
2026-08-04,10:18:15,178.242,24.819,24441.816,26.488,63.199,24.472,48.925,8.370,1345.837,,,
2026-08-04,10:18:20,178.041,24.819,24381.895,26.352,63.121,24.519,48.845,8.367,1347.037,,,
2026-08-04,10:18:25,177.922,24.820,24349.296,26.254,63.053,24.552,48.758,8.362,1348.139,,,
2026-08-04,10:18:30,177.967,24.821,24370.451,26.238,63.021,24.555,48.693,8.355,1349.112,,,
2026-08-04,10:18:35,178.170,24.821,24443.277,26.304,63.026,24.530,48.658,8.348,1349.929,,,
2026-08-04,10:18:40,178.442,24.822,24537.985,26.408,63.050,24.491,48.637,8.340,1350.568,,,
2026-08-04,10:18:45,178.656,24.822,24612.068,26.489,63.064,24.460,48.607,8.333,1351.012,,,
2026-08-04,10:18:50,178.709,24.823,24631.828,26.495,63.044,24.457,48.549,8.328,1351.252,,,
2026-08-04,10:18:55,178.580,24.824,24589.461,26.418,62.990,24.484,48.465,8.325,1351.280,,,
2026-08-04,10:19:00,178.335,24.824,24506.980,26.293,62.919,24.530,48.377,8.324,1351.101,,,
2026-08-04,10:19:05,178.097,24.825,24424.981,26.183,62.866,24.570,48.323,8.326,1350.720,,,
2026-08-04,10:19:10,177.984,24.825,24381.985,26.147,62.861,24.585,48.332,8.330,1350.153,,,
2026-08-04,10:19:15,178.047,24.826,24394.902,26.209,62.914,24.565,48.413,8.336,1349.418,,,
2026-08-04,10:19:20,178.247,24.827,24450.580,26.346,63.012,24.519,48.548,8.344,1348.541,,,
2026-08-04,10:19:25,178.472,24.827,24512.749,26.499,63.121,24.467,48.696,8.352,1347.549,,,
2026-08-04,10:19:30,178.599,24.828,24540.814,26.601,63.203,24.433,48.812,8.361,1346.475,,,
2026-08-04,10:19:35,178.553,24.828,24510.878,26.610,63.233,24.433,48.866,8.368,1345.355,,,
2026-08-04,10:19:40,178.348,24.829,24428.271,26.533,63.211,24.463,48.852,8.373,1344.223,,,
2026-08-04,10:19:45,178.078,24.830,24325.163,26.415,63.159,24.508,48.792,8.377,1343.117,,,
2026-08-04,10:19:50,177.872,24.830,24244.478,26.322,63.110,24.543,48.717,8.378,1342.072,,,
2026-08-04,10:19:55,177.826,24.831,24218.304,26.303,63.088,24.551,48.654,8.376,1341.122,,,
2026-08-04,10:20:00,177.952,24.831,24251.808,26.365,63.099,24.530,48.612,8.372,1340.298,,,
2026-08-04,10:20:05,178.179,24.832,24320.862,26.471,63.126,24.492,48.576,8.366,1339.627,,,
2026-08-04,10:20:10,178.381,24.833,24384.584,26.561,63.139,24.459,48.521,8.358,1339.132,,,
2026-08-04,10:20:15,178.448,24.833,24406.381,26.578,63.113,24.453,48.427,8.351,1338.829,,,
2026-08-04,10:20:20,178.339,24.834,24372.759,26.505,63.043,24.478,48.295,8.343,1338.732,,,
2026-08-04,10:20:25,178.103,24.834,24300.281,26.370,62.945,24.526,48.149,8.337,1338.844,,,
2026-08-04,10:20:30,177.858,24.835,24227.140,26.234,62.855,24.574,48.030,8.333,1339.165,,,
2026-08-04,10:20:35,177.728,24.835,24193.633,26.161,62.809,24.599,47.978,8.331,1339.688,,,
2026-08-04,10:20:40,177.780,24.836,24221.513,26.187,62.824,24.589,48.015,8.332,1340.400,,,
2026-08-04,10:20:45,177.992,24.837,24302.766,26.300,62.896,24.548,48.132,8.335,1341.281,,,
2026-08-04,10:20:50,178.263,24.837,24403.532,26.447,62.995,24.495,48.298,8.341,1342.307,,,
2026-08-04,10:20:55,178.466,24.838,24481.193,26.560,63.084,24.455,48.468,8.348,1343.450,,,
2026-08-04,10:21:00,178.512,24.838,24505.895,26.591,63.136,24.443,48.608,8.356,1344.679,,,
2026-08-04,10:21:05,178.394,24.839,24475.529,26.536,63.145,24.463,48.704,8.365,1345.958,,,
