Date,Time,Dryer Air Temperature,Cooler Air Temperature,Air Flow Rate,Wet Product Feed Rate,Product Inlet Temperature,Residence Time,Vacuum,Steam Pressure,Fan Speed,Product Density,Final Product Temp,Final Moisture (%H2O),Operating Regime,Disturbance State,Data Source
2026-07-15,00:00:50,176.279587,28.393831,23826.064453,26.390047,62.838730,24.470694,48.038708,8.320570,1326.204102,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:00:55,176.274597,28.390757,23823.535156,26.389416,62.836563,24.466370,48.040520,8.323367,1326.284668,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:00,176.262756,28.394474,23829.134766,26.392586,62.836979,24.468746,48.043839,8.322056,1326.326416,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:05,176.260559,28.395529,23835.486328,26.395599,62.834846,24.470882,48.051952,8.325838,1326.166870,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:10,176.257584,28.399784,23840.382812,26.399286,62.829178,24.468256,48.059975,8.329560,1326.299072,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:15,176.244904,28.403761,23834.144531,26.400864,62.826405,24.469776,48.042442,8.330893,1326.084595,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:20,176.242615,28.411274,23833.091797,26.401051,62.823395,24.472937,48.025734,8.332735,1326.040161,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:25,176.222717,28.410084,23841.281250,26.399868,62.825272,24.473352,48.024780,8.332823,1326.131714,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:30,176.227280,28.415758,23839.732422,26.400150,62.829861,24.475760,48.021034,8.331613,1326.019775,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:35,176.223114,28.414711,23849.248047,26.406364,62.831684,24.474161,48.037434,8.332443,1326.414185,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:40,176.228241,28.403837,23838.773438,26.404871,62.835934,24.468445,48.038979,8.333302,1326.058594,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:45,176.210693,28.397514,23831.548828,26.407343,62.831219,24.469912,48.029846,8.330898,1325.757446,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:50,176.227341,28.402767,23841.197266,26.407206,62.830708,24.469049,48.046501,8.330787,1326.301025,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:01:55,176.214539,28.406380,23842.494141,26.408533,62.829163,24.465738,48.060192,8.327542,1326.578613,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:00,176.224213,28.411688,23835.462891,26.407850,62.823986,24.464655,48.051548,8.329239,1326.127441,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:05,176.215454,28.409340,23838.921875,26.405090,62.825684,24.463228,48.057060,8.329969,1325.899780,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:10,176.213333,28.414921,23833.927734,26.403557,62.828182,24.463366,48.057758,8.330574,1325.903076,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:15,176.220261,28.417215,23850.849609,26.403681,62.823296,24.462900,48.071762,8.333331,1326.384399,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:20,176.212982,28.417845,23845.431641,26.402140,62.822685,24.460680,48.061008,8.333794,1326.122070,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:25,176.223877,28.409939,23851.994141,26.399578,62.820312,24.458546,48.074707,8.334718,1326.218994,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:30,176.205063,28.408382,23838.908203,26.402609,62.824055,24.457188,48.060242,8.334851,1325.843506,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:35,176.192322,28.407747,23842.968750,26.399281,62.824627,24.455608,48.056854,8.334313,1325.800903,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:40,176.197281,28.408895,23841.427734,26.399828,62.821110,24.460220,48.052216,8.332881,1325.616577,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:45,176.208420,28.414051,23843.771484,26.396418,62.823524,24.460342,48.047298,8.327247,1325.523560,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:50,176.208649,28.418194,23844.146484,26.401846,62.821335,24.465929,48.039242,8.326461,1325.557373,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:02:55,176.184906,28.415075,23849.169922,26.403578,62.818821,24.463070,48.039021,8.326020,1325.490356,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:00,176.173096,28.416313,23840.101562,26.412479,62.828472,24.461664,48.045517,8.327929,1325.166992,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:05,176.185745,28.419544,23837.205078,26.410465,62.829811,24.459162,48.048786,8.328678,1325.480957,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:10,176.186386,28.424854,23844.388672,26.412460,62.826260,24.460432,48.057434,8.327974,1325.620972,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:15,176.203293,28.421007,23849.142578,26.415606,62.831947,24.459444,48.066086,8.330786,1325.987549,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:20,176.213562,28.425013,23852.929688,26.414700,62.833935,24.461245,48.074448,8.334899,1326.368042,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:25,176.202713,28.420864,23853.925781,26.416187,62.829754,24.463173,48.075073,8.334834,1326.211426,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:30,176.209671,28.426252,23856.671875,26.416710,62.835361,24.462700,48.074921,8.334307,1326.075684,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:35,176.211746,28.421701,23856.253906,26.407663,62.833027,24.462950,48.073689,8.334085,1326.396606,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:40,176.195740,28.425720,23858.705078,26.405758,62.828465,24.461264,48.079338,8.328800,1326.484619,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:45,176.196625,28.426081,23854.861328,26.407200,62.829411,24.458170,48.072914,8.326605,1326.344971,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:50,176.195908,28.426865,23864.792969,26.406567,62.830318,24.457756,48.087132,8.325692,1326.692261,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:03:55,176.188049,28.434608,23869.044922,26.410805,62.830517,24.453983,48.088741,8.326991,1326.635986,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:00,176.185745,28.433590,23860.699219,26.410776,62.828205,24.452576,48.078819,8.327912,1326.336426,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:05,176.176620,28.431513,23856.791016,26.407518,62.830082,24.449396,48.066154,8.325093,1325.948608,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:10,176.190384,28.431595,23853.486328,26.408657,62.833950,24.444765,48.072441,8.325256,1325.785889,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:15,176.188385,28.429089,23858.242188,26.410782,62.838688,24.441456,48.075836,8.325624,1325.757935,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:20,176.177261,28.427286,23866.832031,26.411070,62.842667,24.443220,48.092197,8.321826,1325.980713,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:25,176.168137,28.432310,23862.681641,26.412722,62.843590,24.443348,48.091095,8.318830,1325.786255,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:30,176.158859,28.430416,23863.464844,26.412148,62.845089,24.439350,48.096916,8.316716,1325.654785,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:35,176.174088,28.434143,23845.902344,26.406813,62.842609,24.438103,48.071789,8.315124,1325.248779,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:40,176.175919,28.430004,23840.109375,26.408735,62.845493,24.441034,48.075012,8.315639,1325.397339,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:45,176.195251,28.424973,23845.140625,26.404493,62.845757,24.440325,48.083206,8.313177,1325.238281,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:50,176.175827,28.418972,23834.105469,26.400066,62.845779,24.439404,48.076191,8.308727,1324.886230,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:04:55,176.183640,28.418850,23839.951172,26.405676,62.846451,24.441847,48.074333,8.313603,1325.061401,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:00,176.196793,28.414270,23825.355469,26.400633,62.845440,24.445423,48.066868,8.314044,1324.501709,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:05,176.210770,28.412130,23818.048828,26.400476,62.840054,24.445799,48.069016,8.313792,1324.403442,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:10,176.208374,28.410961,23823.193359,26.405615,62.843174,24.446325,48.077507,8.315662,1324.418335,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:15,176.194229,28.413956,23817.740234,26.406296,62.837921,24.449615,48.072971,8.314366,1323.996094,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:20,176.202286,28.416706,23810.640625,26.410625,62.839108,24.448542,48.070496,8.317357,1323.893921,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:25,176.189758,28.414425,23808.091797,26.416439,62.842487,24.450144,48.074673,8.317004,1323.724365,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:30,176.202591,28.410362,23806.433594,26.419102,62.843327,24.447842,48.082298,8.321932,1323.971069,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:35,176.195908,28.419405,23804.150391,26.420822,62.845318,24.448530,48.091045,8.321361,1323.922241,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:40,176.196884,28.421022,23803.755859,26.418787,62.842392,24.446611,48.087933,8.322536,1323.827759,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:45,176.211731,28.415356,23806.750000,26.417429,62.839188,24.449877,48.087845,8.323675,1323.842407,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:50,176.214661,28.417149,23803.494141,26.422298,62.839748,24.446686,48.094429,8.323320,1323.678833,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:05:55,176.210754,28.404360,23789.519531,26.425222,62.841022,24.447866,48.071781,8.324586,1323.256958,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:00,176.202148,28.400316,23797.595703,26.426266,62.838600,24.447037,48.059063,8.322948,1323.324219,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:05,176.207565,28.402193,23797.550781,26.425159,62.839245,24.445667,48.057384,8.322975,1323.481201,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:10,176.187027,28.406828,23806.187500,26.425882,62.835907,24.443829,48.051010,8.322437,1323.874878,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:15,176.162979,28.404829,23801.166016,26.425510,62.838146,24.451071,48.043194,8.319498,1323.691650,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:20,176.159409,28.407787,23800.414062,26.422663,62.843975,24.450899,48.036442,8.320228,1323.481812,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:25,176.159744,28.408279,23810.474609,26.418877,62.846153,24.450653,48.042507,8.321696,1323.751465,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:30,176.158524,28.417614,23818.878906,26.420321,62.847698,24.452997,48.047859,8.320593,1323.791748,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:35,176.162476,28.419058,23822.066406,26.426373,62.853870,24.450359,48.045837,8.319221,1324.216064,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:40,176.147263,28.419085,23814.916016,26.424320,62.857456,24.455870,48.040756,8.317504,1324.307251,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:45,176.143707,28.418848,23818.871094,26.426075,62.858212,24.457319,48.032307,8.318435,1324.457397,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:50,176.156769,28.425947,23800.576172,26.425451,62.858368,24.462393,48.021488,8.322508,1324.088867,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:06:55,176.150345,28.425959,23790.958984,26.429848,62.860756,24.462240,48.006794,8.324710,1323.752197,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:00,176.140259,28.426218,23794.894531,26.427296,62.862843,24.463909,48.014759,8.322180,1323.660645,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:05,176.144516,28.428520,23795.193359,26.426001,62.861233,24.461226,48.017326,8.326225,1323.411011,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:10,176.149445,28.428446,23792.179688,26.426855,62.857685,24.459427,48.022095,8.326197,1323.472656,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:15,176.188873,28.424280,23793.119141,26.427444,62.854755,24.460398,48.019062,8.329663,1323.770630,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:20,176.199722,28.419760,23791.693359,26.425522,62.847095,24.457512,48.019371,8.328247,1324.110840,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:25,176.193176,28.414663,23800.984375,26.424459,62.852421,24.458847,48.029751,8.326373,1324.570679,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:30,176.197510,28.411983,23805.976562,26.423563,62.849461,24.460182,48.037495,8.325260,1324.761597,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:35,176.198395,28.413725,23805.873047,26.424528,62.852036,24.459166,48.034653,8.326632,1324.733154,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:40,176.207413,28.416286,23812.181641,26.426533,62.852776,24.458662,48.049473,8.329659,1325.050171,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:45,176.204987,28.425301,23808.746094,26.423321,62.854233,24.461145,48.042057,8.329177,1325.022339,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:50,176.187958,28.430027,23803.111328,26.430904,62.857948,24.461634,48.031967,8.330725,1324.928711,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:07:55,176.174652,28.435738,23804.152344,26.436478,62.865177,24.459127,48.046474,8.329972,1325.603760,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:00,176.165268,28.439972,23792.333984,26.437763,62.867832,24.463951,48.038162,8.330035,1325.049683,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:05,176.155624,28.442745,23802.796875,26.434608,62.865856,24.465286,48.047218,8.328749,1325.264160,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:10,176.138702,28.447109,23816.093750,26.441599,62.865257,24.467609,48.055531,8.327484,1325.680786,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:15,176.146835,28.446671,23819.763672,26.440828,62.859432,24.465260,48.052925,8.324644,1325.867065,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:20,176.142303,28.445490,23813.138672,26.443417,62.860508,24.465605,48.048916,8.325045,1325.634033,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:25,176.140045,28.440714,23820.615234,26.448044,62.855167,24.468836,48.040546,8.323627,1325.725342,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:30,176.134644,28.447271,23820.900391,26.450167,62.855438,24.467669,48.048637,8.322101,1325.899658,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:35,176.125900,28.447044,23828.703125,26.450565,62.855568,24.467035,48.041008,8.321941,1325.861450,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:40,176.132324,28.451324,23828.875000,26.452065,62.861679,24.466816,48.044056,8.323967,1325.850830,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:45,176.143951,28.451500,23829.244141,26.450928,62.856800,24.466471,48.054356,8.325629,1326.043335,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:50,176.143951,28.457804,23830.103516,26.448652,62.854290,24.464886,48.044254,8.327065,1325.832153,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:08:55,176.136444,28.463320,23829.169922,26.444139,62.858879,24.464144,48.048393,8.323040,1325.767456,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:00,176.137131,28.459324,23827.734375,26.443470,62.856297,24.467470,48.043480,8.320012,1325.898926,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:05,176.131042,28.454861,23831.125000,26.445015,62.856304,24.470257,48.039043,8.318453,1325.944214,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:10,176.114914,28.452902,23835.171875,26.446585,62.859161,24.471317,48.043026,8.320234,1326.196777,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:15,176.138885,28.452074,23832.740234,26.448452,62.868362,24.471165,48.032684,8.324435,1326.151978,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:20,176.136444,28.460846,23847.187500,26.452040,62.868423,24.470816,48.033600,8.325272,1326.608521,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:25,176.147827,28.457417,23853.257812,26.451035,62.874214,24.466778,48.042114,8.326911,1327.069458,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:30,176.153122,28.454403,23850.882812,26.455526,62.872681,24.464655,48.048374,8.325289,1327.241455,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:35,176.160248,28.454002,23846.078125,26.453720,62.866997,24.466127,48.042595,8.324526,1326.889771,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:40,176.152039,28.450039,23840.021484,26.450949,62.866138,24.463442,48.043514,8.325315,1326.551392,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:45,176.137543,28.447880,23831.812500,26.440031,62.870075,24.464638,48.040451,8.321648,1326.129272,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:50,176.149399,28.447304,23825.089844,26.445463,62.874660,24.466064,48.035854,8.323041,1326.329712,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:09:55,176.162933,28.448246,23825.507812,26.450394,62.876991,24.468264,48.032726,8.322154,1326.335571,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:00,176.149445,28.442873,23826.074219,26.449041,62.877159,24.470167,48.038017,8.322674,1326.575439,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:05,176.139893,28.435822,23817.970703,26.450277,62.867508,24.472971,48.026752,8.322999,1326.306763,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:10,176.137466,28.440880,23828.513672,26.453442,62.871014,24.473976,48.046436,8.325507,1326.667847,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:15,176.140396,28.431072,23828.150391,26.453741,62.871674,24.470858,48.047260,8.327783,1326.687500,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:20,176.151978,28.430326,23832.257812,26.450077,62.869949,24.469204,48.047535,8.327808,1326.586060,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:25,176.159927,28.434418,23823.777344,26.445740,62.868633,24.466864,48.036182,8.325703,1326.451538,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:30,176.173950,28.429298,23828.923828,26.439201,62.874603,24.467106,48.041153,8.325248,1326.676392,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:35,176.179626,28.428772,23828.648438,26.442797,62.872200,24.467611,48.039692,8.325254,1326.788086,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:40,176.210602,28.432882,23849.701172,26.442329,62.866756,24.467787,48.064892,8.329314,1327.723755,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:45,176.204285,28.428202,23853.734375,26.446239,62.864708,24.462563,48.060131,8.333393,1327.635498,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:50,176.208450,28.430206,23851.314453,26.450010,62.864574,24.463900,48.053272,8.338633,1327.369751,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:10:55,176.229736,28.435823,23857.263672,26.445551,62.861191,24.466747,48.058723,8.340381,1327.590088,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:00,176.232010,28.434938,23844.927734,26.442719,62.857979,24.467876,48.038036,8.339524,1327.193970,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:05,176.238388,28.437431,23842.626953,26.441771,62.861298,24.464016,48.030132,8.339852,1327.251953,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:10,176.245178,28.442968,23847.685547,26.444521,62.864174,24.464239,48.029186,8.342470,1327.338989,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:15,176.252197,28.445974,23848.716797,26.442719,62.854858,24.469660,48.036957,8.343505,1327.860229,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:20,176.235962,28.438173,23854.417969,26.444809,62.853386,24.466530,48.042671,8.341134,1327.888550,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:25,176.226807,28.442085,23857.390625,26.451029,62.851971,24.468222,48.042435,8.339720,1327.878296,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:30,176.219284,28.442671,23854.492188,26.452463,62.858101,24.469955,48.049694,8.338282,1327.802856,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:35,176.203339,28.453762,23870.107422,26.455051,62.859303,24.468294,48.059155,8.339640,1328.199951,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:40,176.201736,28.447973,23872.095703,26.452913,62.853546,24.469965,48.060459,8.339346,1328.272461,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:45,176.202469,28.447325,23868.691406,26.449833,62.851200,24.471781,48.044800,8.338419,1328.044312,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:50,176.208481,28.440664,23867.699219,26.444557,62.854374,24.474112,48.043896,8.341095,1327.930908,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:11:55,176.209045,28.442772,23863.412109,26.443613,62.856091,24.473242,48.038101,8.339160,1327.930908,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:00,176.212921,28.440273,23852.031250,26.443745,62.855682,24.473408,48.018532,8.335085,1327.424072,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:05,176.232254,28.444405,23857.076172,26.445402,62.858295,24.471752,48.001820,8.336481,1327.555786,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:10,176.257996,28.438938,23851.611328,26.447699,62.855698,24.468727,47.983948,8.339648,1327.419189,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:15,176.230743,28.432631,23847.824219,26.443398,62.848610,24.466900,47.993416,8.337153,1327.475830,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:20,176.198807,28.435711,23859.931641,26.447201,62.842293,24.467285,48.017490,8.335186,1328.000610,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:25,176.188080,28.432266,23860.794922,26.453894,62.843006,24.468002,48.021309,8.338223,1327.978271,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:30,176.182465,28.426497,23859.152344,26.453310,62.841797,24.473270,48.013206,8.338957,1328.015381,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:35,176.160675,28.431767,23852.958984,26.449112,62.848156,24.472946,48.008190,8.339713,1327.589111,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:40,176.178436,28.435251,23850.257812,26.442303,62.845776,24.471807,48.004429,8.342922,1327.464844,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:45,176.177734,28.431541,23851.976562,26.447367,62.841763,24.475088,48.005936,8.341619,1327.558960,,,,normal-high,normal,synthetic_prototype_dashboard_demo
2026-07-15,00:12:50,176.197876,28.433641,23850.037109,26.448614,62.838161,24.476051,48.008629,8.346231,1327.590820,,,,normal-high,normal,synthetic_prototype_dashboard_demo
